,dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,proto_any,proto_arp,proto_icmp,proto_igmp,proto_ospf,proto_sctp,proto_tcp,proto_udp,proto_unas,proto_infrequent_sklearn,service_-,service_dhcp,service_dns,service_ftp,service_ftp-data,service_http,service_irc,service_pop3,service_smtp,service_snmp,service_ssh,service_ssl,service_infrequent_sklearn,state_con,state_eco,state_fin,state_int,state_req,state_rst,state_infrequent_sklearn
FP,0.7864966157582177,0.1417172262339016,-0.05274324424923695,1.7728646152437308,0.006952648170861119,14.547545759650982,66.51881920138767,-0.009672814592129863,0.25102359860046153,-0.10851385890468745,2.5203721792261393,2.2065924404629995,2.7647599580892974,2.20865940175961,-51.55423211494082,0.08749327872091821,0.09000406332605908,-51.558103178738925,1.0240932420932194,1.0586975520075763,1.030159019339227,1.3876445864460454,-0.25024707552424935,0.12856398421797066,21.01287873148217,0.24493411747189756,0.05884761408471674,0.4930395295168615,0.13012729844413012,0.4844288940172212,0.005881039231742723,0.005881039231742723,0.2825132137273878,0.19767239881882925,0.12311471748678629,0.004466612074741309,0.0,0.005508821558847614,0.0,0.002009975433633589,0.0,0.0,0.7978858036179558,0.19459539938956302,0.0,0.0,0.8457529963522668,0.0,0.0024566366411077198,0.028214099605449267,7.444353457902182e-05,0.12335293679743914,0.0,0.0,0.0,0.0,0.0,0.0,0.00014888706915804363,0.002307749571949676,0.0,0.7961736023226382,0.20025310801756868,0.001191096553264349,7.444353457902182e-05,0.0
FN,0.5595005004493242,0.4284115329512894,2.3146290990130534,0.7556524319334381,18.653420579179585,15.275297357616019,290.59108639038624,0.37036318690386405,0.13132760267430754,3.469914040114613,4.908179239130804,7.49167206243587,7.80478270388158,15.08604624501173,-55.347421203438394,0.06948468402612315,0.07793119823151523,-55.71275071633238,0.6089808689406913,0.5902281348483472,0.6559144084623456,1.7088205684194222,2.9105510819089027,0.4369627507163324,32900.982091690545,1.196561604584527,0.7657593123209169,2.3022922636103154,0.30873925501432664,0.9691977077363897,0.0,0.0,0.4777936962750716,0.6248806112702961,1.1120343839541549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7829512893982808,0.2170487106017192,0.0,0.0,0.5315186246418339,0.0007163323782234957,0.012177650429799427,0.017191977077363897,0.0007163323782234957,0.4369627507163324,0.0,0.0,0.0,0.0,0.0,0.0007163323782234957,0.0,0.01862464183381089,0.0,0.7657593123209169,0.2148997134670487,0.0,0.0,0.0007163323782234957
TP,0.6171967921292087,0.32890312044792425,0.10546527271991578,4.375344424526204,2.100216273331436,44.356083518248596,112.8376486207713,0.01158293496586423,0.5332339463462005,0.2464000667637776,0.600441942910106,0.40133958659502456,0.5502687423846399,1.45288220293533,-172.85164785142024,-0.2688845677202787,-0.26841056860993445,-172.85164785142024,0.29773457157141486,0.2790624664587529,0.3313494957054055,0.6290793365288084,-0.18562109149358327,0.07032957028404953,18.249681354697742,1.9128914785142022,2.9198493262927894,6.651288237436271,4.908480517115805,2.838856518572469,0.007078477785870357,0.007169519300801165,0.07401675163874727,2.250933175528041,1.8440367807720321,0.0,0.0021849963583394027,0.0,0.0,0.0,0.014521121631463947,0.007374362709395484,0.3221504005826657,0.478377640203933,0.08000273124544792,0.09538874726875456,0.4332665695557174,0.0005690094683175528,0.41610524399126003,0.017525491624180628,0.010151128914785142,0.08339402767662053,0.00011380189366351056,0.009627640203932994,0.027676620538965767,0.0006600509832483612,9.104151493080845e-05,0.0006600509832483612,0.00015932265112891477,0.007351602330662782,0.0,0.32087581937363435,0.6686544064093226,0.003072651128914785,0.0,4.552075746540423e-05
TN,0.5349558116684031,1.1729563584673484,1.5490587120408479,1.0050997663032468,9.106697344212414,6.9640912093781555,49.11604210417068,3.441575227110159,0.4583810695746877,1.9056236828333406,30.356847821194027,1.4863021365166003,0.7218750880668849,3.256175734853465,-69.69508210633514,-0.020764946282893836,-0.020436708340863096,-87.7413756523953,0.3227044735153916,0.3586194133866444,0.2975189305628829,0.7925838810338324,1.4087678123852319,0.0990792209445411,3578.5761021767726,0.7974540671277633,1.019115712649043,0.9083039843849451,0.059956719141171975,0.727967072601519,0.01222047778673569,0.012559935503033904,0.12593881274663724,0.8573428947256757,0.7331183434463445,0.036321975643908856,0.0,0.03874061187253363,0.0,0.00012729664361183011,0.0016124241524165146,0.0,0.7268638350235499,0.23265583230788814,0.0,0.0,0.6795094835999491,0.0,0.1287817711206348,0.01608180930962787,0.04022573938133831,0.0999702974498239,0.0,0.0,0.026944456231170706,0.0,0.00848644290745534,0.0,0.0,0.2801374803751008,0.0,0.5718589553188781,0.07616582509441168,0.0717528747825349,0.0,8.48644290745534e-05
